tweet_id,tweet,sarcastic,rephrase,dialect
2777,#اطفال دول ولا مش اطفال ؟؟؟ظظ يابتوع #المدارس هههههههههههههههههههههههههههههههههههههههههههه,1,,egypt
3885,"""أنت لاتحب السعودية ولاشي وعارف إن الوهابية منبع الأرهاب .لكن جاءت تلاقي مصالح معها السعودية تحارب علي صالح والحوثي… HTTPURL",1,,gulf
3297,"""RT @USER بعض مصطلحات الشتم الليبية تشبه مصطلح الإرهاب .. معندهاش معاني أو تعريف محدد غالبا لكن مجرد تسمعها تزبطها كلمة ماتنفعش""",1,,egypt
946, الأسواني:ان الجرائم التى يرتكبها الاخوان المسلمون تتزايد كل يوم وبالرغم من بشاعتها فهي تكشف حقيقة الاخوان التي ,0,,msa
2606,الباب الي يجيلك منه الريح شيله وركب قبنوري,1,الي يعملك مشاكل شيله من حياتك,nile
621, اللهم يارحمـــن أنزل  لطفك ورحمتك على أهل السنه في  سوريا و  اليمن  العراق  بورما ,0,,msa
472,بعد قليل ننشر لكم فيديو من ندوة دعلاء الأسواني من ساقية الصاوي بتاريخ 14-6-2012 ويوضح موقف دالأسواني من انتخابات الإعادة الأدمن,0,,msa
1507,الولايات المتحدة:United_States: عاجل |  الكونغرس الأمريكي يمدد العقوبات على  إيران لـ 10 سنوات أخرى,0,,msa
2744,"""ايه ريكي مارتن بشحمو وبلحمو تجوز سوري:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:""",1,,levant
4393,الاهلى  ملك الكوره فى مصر  ولا يوجد نادى افضل منه,0,,nile
3960,2002 فيلم جامد جدي فعلاً,0,,nile
5241,"""٢- صعدنا الاولمبياد خطا الحكم خليل جلال و بناتي غير صحيح لصالحنا ضد كوريا الشماليه ٣ خطا اداري كسبنا العراق بعد مالعبنا و خسرنا يتبع""",0,,msa
1160, كيتي بيري و بيونسيه من اغنيه وحده بس دخلو مليون تقريبا :neutral_face: ,0,,nile
2577,هو يحبك وانتي مغرمة ب آخر والآخر يموت هياماآ ب خائنه والخائنه تبكي من حبيبها قهراً و الحب يضحك ب #سخريہ »,1,,msa
3162,قنوات العهر العربي تعرف بان هيلاري كلنتون تقدمت على منافسها في استطلاعات الراي بينما لاتعرف ماالذي حدث في صنعاء !,1,,msa
4187,اخوها ياسمين دا عامل زي الست اللتاته ال محدش طلب منها تتكلم ولا تقول رأيها,1,ياريت اخو ياسمين عبد العزيز يبطل يتكلم عن اخته,nile
1364,مبروك على مصر وأهل مصر اﻷبطال اﻷشاوس المحترمين المتعلمين المثقفين كل شعب مصر شعب راقي كلمتكم الموحده و  سأنتخب السيسي,0,,msa
3172,الواد ده ذكي اوي لابس التيشرت مشقلب,1,الواد غبي مش عارف يلبس التيشرت,nile
267,"""#لله_درك_يا_غوغل شو فضحت ناس، وطلعت ناس ، ونزلت ناس ..""",1,,gulf
2261,ألرب واجد,0,,nile
5031,"""RT @USER #عاشورا_للصيام_وليس_للبدع اعرف ناس رمضان ماتصومو وداخله هناتتريق عالمذاهب والعقائد مين انتم؟ ترا كلنا تحت رحمت الله شئتم ام أبي…""",1,,egypt
152,قبل ما تتكلم على عيوب الناس ابقى خدلك لفه على نفسك الاول,1,متتكلمش عن عيوب الناس وأنت مليان عيوب,nile
2468,يقولك برود موقف سعد الحريري تجاه الاساءات للسعوديه لانه زعلان عشان املاكه محجوزه بالسعوديه ومو زعلان انه مادفع رواتب موظفينه بالاشهر ولا اكل هم عائلاتهم كيف يصرفون ويعيشون المهم عنده قصره بباغي والرياض والبرستيج ولاهمه فساد المشاريع الي استلمتها سعودي اوجيه  ,1,,gulf
665, يسألنيوش رايك كيري جاء للسعودية مُهرولا؟أجبتهما فعلته دول مجلس التعاون في قمة البحرينكان ضربة معلمإعلان التحالف مع بريطانيا أيقظ أمريكا ,0,,gulf
1897, أشاهد الآن  أوتار القلوب على شاهدنت عبر,0,,msa
1554,أصالة عجوز شمطاء وبقت مفتوحه على البحري زي الشاروقه,0,,nile
4897,"""احا!........ تخيلوا لو بوجبا دلوقتي ف ريال مدريد بعد ما دفعوا فيه ١٠٠ مليون و ايسكو مثلاً  كان مشي......""",1,,egypt
1851,ممدوح العبادي شكله مختص بوزارة الشباب عين اول مرة زوج بنته الوريكات وزير للشباب وهالمرة زوج بنته الثانية مكرم القيسي وزير للشباب !   #عمر_الرزاز #الاردن,1,,msa
4099,الإخوان جماعة إرهابية وهم من قتلوا ابني,1,,msa
3857,  أبو الفتوح أعمل مع مجموعة رائعة من شباب الثورة وأقول لهم أحب ان تقودوني للعمل وأن نعمل كفريق ومن يجرح فين,0,,msa
287,"""@USER @USER @USER @USER وعاجبك تصرفات الكلب السيسي خان في السعوديه واتحد مع روسيا وشجع بشار علي التمسك بالسلطه لعنهم الله""",1,,egypt
4227, هو فيه واحده جديده دخلت الاسلام اسمها نورهان ابوبكر ؟ ,0,,nile
2753,أخشى من أن يشوه بعض من يتكلمون باسم المشروع الاسلامي أن يشوهوا المشروع د عبد المنعم أبو الفتوح أثناء لقائه,0,,msa
102,"هو أنا باحرق في دمي لييييه ؟؟ كلنا عارفين إن الإخوان الخرفان كلهم ولاد وسخة, وإللي بيحبهم وخايف يقول, وإللي بيدعمهم, والحكومة عارفة ده كويس أكتر مني ومن أي حــد , وبالرغم من ذلك سايباهم يبرطعوا علي الميديا, هي الحكومة دي لو مصرية , كانت خلصت مصر منهم ونضفتها,  ",1,,egypt
4014,ستظل ذكرى استشهاد البطل عبد المنعم رياض تخليدا لملحمة مضيئة من أنصع صفحات التاريخ المصرى ورمزا لبطولات معركة الاستنزاف تحية له فى ذكراه,0,,msa
3072,بكرا اغير الحضن وتندم ياقميل,1,,egypt
4630,اللهم أنصر السلفي الوهابي دونالد ترامب علي الشيعية الرافضية هيلاري كلنتون,1,,msa
3448,"""دعم سيسي نقتل بسببه ابرياء وترملوا نسوان وتيتموا اطفال وشعب لمصري لمظلوممن جرف لدحديرةربنا لا تؤاخذنا بما فعل السف… HTTPURL",1,,egypt
5067,صورة مسربة لـ ويندوز فون 10 توضح شكل الأيقونات الرئيسية HTTPURL,0,,msa
4183,سامح شكرى يتوجه إلى إسرائيل فى زيارة مهمة لتنشيط عملية السلام. هي عمبية السلام جرالها حاجة كفى الله الشر  ,1,,egypt
4535,"""وكيل رمضان صبحي يصف اللاعب بالاستثنائي ويوضح الفرق بينه وبين صلاح.. - HTTPURL",0,,msa
4819,"إتـفــقـوااا ؟؟ لأ لــسة طـب إتـحــدوااا ؟؟ لأ لـســة طـب جـابــوا الـمـلـبـس ؟؟ أيــوا ,, مـن كوفرتينا والكيلو بتلاتين جنيه  ",1,,egypt
2201,انا اشوف المطب الي على الشارع العام يكفي لثلاث مطبات موزعة على السيح   ولا شنو,1,,gulf
244,2008 الشرطة التركية اليوم تفرق المظاهرات ضد اردوغان بالقوة بينما يندد هو بفض اعتصامات رابعة,1,,msa
3259,يونجون هنا؟! بكييت لاا HTTPURL,0,,msa
2987,لا تجعل الامتحانات تلهيك عن عن عن الامتحانات اللي بعدها ،، ما هما شهرين طين #امتحانات_ايفري_وير #عشان_خاطر_ماسر,1,,egypt
4482,حرام بقي فين الدبلومات الفنيه كفايه كده احنا خبنا اخرنا احنا ايه وقعنا يا عم افتكرنا ابوس ايدك احنا خللنا,0,,nile
4091,اي حاجة باصي لميسي,1,روح لحد بيفهم,nile
4776,"""@USER الجزيرة حليفة اسرائيلولو التونسي ده اتقتل عندناهتتقلب الدنيا وهيتقال علي مصر بلد الارهابكعادة المجتمع الدولي""",1,,egypt
3374,ولسة الناس قاعدة و مش حاسة بحاجة :) يلا يا شفيق خلص الكلام دول عالم بقر و مجرمين #Tahrir #Egypt  ,1,,egypt
4737,#اخطر_انواع_النساء الخارجيات الحروريات اللاتي تجردن من الخُلق والإنسانية والأنوثة,1,,msa
1719,الاخوان ينزلون علم مصر من على وزارة الزراعة لا وطنية وطنية يعني,1,,egypt
785,مروان أسطوره كروبه تستحق أعتزال كره القدم,1,مروان لاعب لا يجيد لعب الكرة اصلا,nile
4327,"""جثة #فيديل #كاسترو ""90 عاما من #النضال تنتهي برماد في صندوق خشبي !!! بعض النهايات ارتباطها بالدِّين ينهيها بشكل افضل ...""",1,,msa
3495,"الانقلابيون قرروا العمل والاقامة فى محيط المطار عشان الى يلحق يهرب يعملها فور سقوط الانقلاب, غوروا فى داهية",1,,egypt
1939, تنظيم  داعش يعدم فتى  في مدينة الطبقة في ريف الرقة الغربي بتهمة التعامل مع ’’التحالف الدولي’’  لبنان الآن ,0,,msa
3219,بالمناسبة اذا انت شب واسمك ببلش بحرف الميم لا تختصر ايميلك باول حرف من اسمك بعدين العيلة لانك راح تقلب مسخرة #افهموها  ,1,,msa
4606,المجلس العسكري يعيد إنتاج مصطلحات صفوت الشريف وأنس الفقي من جديد وكأن المطلوب تكميم الأفواه  ,0,,msa
4027, مصر العربية | عاجل| إبطال مفعول  عبوة ناسفة بـ  شمال سيناء,0,,msa
2210,"""RT @USER #مليارات_العمره_على_هوى_مصر سقوط بشار الكلب معناة سقوط سيسي""",1,,egypt
3525,كان رجل مسن منحني الضهر يسير في الطريق قال شاب بسخريه ً..بكم القوس ياعم؟ قال ان طال الله عمرك سياتيك بلاثمن   #حكم,1,,msa
3658,#النصر من يوم تعاقد مع مرسول وهو يوصل نقاط للأندية ههههههههههههههههههههههه:face_with_tears_of_joy::broken_heart:,1,,gulf
1889,مش دايما السكوت علامة الرضا ممكن اكون ساكت بس بشتم فى سرى,1,مش معنى انى ساكت يبقى أنا راضى وموافق بكل كلامك,nile
2738,"""#حزب_اللهلأول منذ سنين أتغيب عن حفل #الاستقلال في سفارة #لبنان ب #لندن.يؤلمني جداً أن #الاحتلال الفعلي المسلح صار الآن شرعياً ودستورياً...""",1,,msa
4241,دورى السيسى #مرار_طافح,1,,egypt
4634, معلومات وخبريات كتيرة تكشف عن  جبران تويني المرة الاولى بتقرير خاص في  هوا الحرية  مين قتل جبران؟ ,0,,levant
4476,"""لما داعش اقتحم وعمل مجزرة سبايكر ولما احتل الرقة ولما جبهة النصرة ارتكبت مجزرة عدرا ولما خطفو الجنود اللبنانيين ليه ما حدا تضامن يا معرصين""",1,,egypt
850,والمصحف مرتضي منصور بيتلكك لميدو  زمالك,0,,nile
4098,"مقزز..! كُنت أراهـا أنت حين راقصتُها حين قبلتُها.."" للأسف لا أتحمل لمس الذكور حتى لِـ طرف أصبعي...!  ",1,,msa
3967,عليا الطماطم انت صح ياض,1,انت علي الطريق الصح,nile
1580,#حمدين لقى #30_يونيو كلها مع #السيسى قالك سيبك منها وخليك مع #25_ينايرالله يكسفك واطى و أهبل,1,,egypt
1455,ياعم حسام البدري ينوبك ثواب أترك المنتخب دة أنت افشل مدرب وكنت أفشل لاعب ولاتصلح تدرب مركز شباب,0,,nile
851, قالها جستن بيبر ؛ انا مو ولهان انا انا دنيا من الوله :new_moon_face::OK_hand_medium-light_skin_tone: ,0,,gulf
1191,"""@USER كفو يابوفهد قولها وحنارجالها نجيب لك رأس بشار مع رأس بوتن لوبغيتهحنا رجالها ليا طلب دك الميادينتحيه من ربوعه الحدالجنوبي""",1,,levant
4411,"""@USER داعش مجرمين قتلة ولكن النظام السوري من أحد الصناع لهم ويقتل أضعاف مايقتلون ويدمر كل سوريا  مارايكم به""",1,,msa
467, سؤاللماذا لايتم اعتماد مادة اسمها  القدس  في كل مراحل التعليم الابتدائي والثنوي في كل الدول العربيةلن يجرؤ احد من الحكام ان يفعلها العرب ,0,,msa
5181,"""الى اي قاع تدنت دناءتكم يا ايها المجتمع الدولي المنافق ...#حسبي_الله_ونعم_الوكيل #حلب_تباد_ادعو_لحلب ..مالنا غير الدعاااء.#الدنيا_اغرتنا""",0,,msa
1449,48670715 _ من سنة 92 بدأت الكتابة ضد إستبداد مبارك وضد التطرف الديني أيضا وماكانتش لسه المعارضة رخيصة وبتلم,1,,egypt
2055,على فكرة بقى انا نفسى اوى تكونى ام عيالى ونبنى بيتنا سوا,0,,nile
4258,حتى الاراجوز مالوش مكان فى اعلام العار مطلوب قطيع يكرر ما يسمع ويتملي,1,,egypt
4038,على قد ايدينا و ماحدش ليه خير علينا,1,ماشيين بستر ربنا علي اد حالنا ومش مستنيين مساعدة من حد,nile
4340,"""@USER @USER الله معاي ياكوكي ومعاي تعاويذ هاري بوتر السحريه """,1,,msa
3035,"""RT @USER #ايقاف_امداد_مصر_بالنفطالسعودية هددت اوبامابسحب اموالها من امريكامن تكون ياسيسي حتى نهتم فيك HTTPURL",1,,msa
203,لية يا عم أبو تريكة,0,,nile
95,المشكله مع مجلس الشورى ان كل واحد رصيده ينافس الثاني ويتناقشون عن حياة واحد طفران راتبه ما يوصل ٨ الاف !!   #2018 #رؤية_السعودية_2030,1,,gulf
525,"""RT @USER حازم عبد العظيم ساخرا: دبلوماسية مصر السيسي غير مسبوقة في تاريخ الدول HTTPURL HTTPURL",1,,egypt
969,اليوم اختبار حقيقي لمجلس الشعب اما ان يكون على مستوى المسئولية فيكتسب الشرعية و احترام الناس وأمان ان يتواطا مع العسكري فيخسر كل شيء,0,,msa
188,راسي يعورن ابي ايفون ٧,0,,gulf
2914,حكومة #مصر توافق على ترخيص 50 قناة تنصيرية بينما تغلق 20 قناة إسلامية! التنصير أحسن من الإخوان! …,1,,egypt
1664,إغلاق حسابين على تويتر ينشران فضائح الفساد بسبب  أردوغان  الاخوان جماعة ارهابية  تركيا  قمع,0,,msa
76,رحم الله جمال البنا أتاح مكتبته الضخمة في العباسية للشباب وحرص على مساعدتهمالمكتبة عنوانها 195 شارع الجيش بالقاهرة أتمنى أن تظل تعمل بعده,0,,msa
423,ممثل ومتحدث #وزارة_الداخلية مش عارف أن والد الطفل تم حبسه 4 شهور بدلا من إبنة المحكوم ضده ذو الأربع سنوات #زمن_الهلس,1,,egypt
441,احم.. لأ يعني الحكومة تبغى تصلح، و نحن مع الحكومة، فصرنا نحن كمان بنصلح.. بناءً على تصليحهم!  !,1,,msa
430,"""@USER  ماذا فعل من ينبح من أجل #فلسطين؟ اه صحيح راح يذبح أطفال #سوريا كرمال فلسطين!""",1,,msa
1182,  مافيش مقارنة في السعر بس معلوماتي إن نسخة الهلال محذوف منها أجزاء أرجو إنك تتأكد من دهطبعا أسعار الهلال أرخص لأنها دار حكومية,0,,nile
1409,"#Sa400 الصدق قد يكون غباء في بعض الأحيان,الصدق مع الذات قد يكون شعور بالغباء أحيانا لكنه غباء نبيل,فليحيا النبل والغباء   #justsaying",1,,msa
636,#ايران تنتقد #السعودية والسعودية تنتقد ايران واثنينهم العن من بعض البلدين ملوعين جبد شعبهم ولاعنين خيره بالضرايب وغلاء المعيشه والرواتب المتدنيه  ,1,,msa
2833,القرآن يرفع الناس ويجعلهم في الدنيا والآخرة في أعلى مقام,0,,msa
5038,"""رحب لك رحب ، وارحبوا ع الحاصل :winking_face:حاسس ان #كيري معه مترجم بيفهمه كل شي بالعكس :face_with_tears_of_joy: HTTPURL",1,,msa
2463,أنا لما بكون متضايق وعايز أضحك بجيب قناه هلا وقناه الحلبة الحلبة وأسمع المعلقين بتوع المصارعة !  ,1,,msa
3215,حكومة الجزائر تعلن الحداد على كاسترو لمدة ٨ ايام. اقل بيوم واحد عن حداد كوبا!كيف نفسر هذا الخبر والقرار!  الجزائر  كوبا  كاسترو,0,,msa
1501,با واد كفايه هتتكفى على وشك وتتعور,1,اخلص وانزل يلا هتنزل على وشك وتتصاب,nile
3235,داااااااااك الزين تقوول مارادونا,1,انتا بشع,magreb
1095,"""RT @USER :red_circle:ما أشبه اليوم بالبارحه #حمص قبلهاهذه أفعال بوتين وذيله الكلب لـ مدينة الأشباح #حلب والعالم يتفرج:red_exclamation_mark:الله غالب:index_pointing_up:#حلب_…""",1,,msa
2970,سيبو المدرسين يدخلو بموبيلاتهم بدل ما يفشو غلهم فى العيال,0,,nile
1164,علاقه الصحوبيه بين الولد والبنت علاقة مفيهاش مصالح ومنفعة وحقد وغيرة وحوارات ونفسنة ، مفيهاش غير مواقف وجدعنة من الطرفين وقلة قليلة اللي بتستوعب ده وطبعاً السادة المتخلفين بتوع دول مرتبطين بس بيخبوا لأنهم ميعرفوش في حياتهم غير كده ومستحيل مخهم هيستوعب اي حاجة ارقي من كده,1,,msa
65,حبس الصحفي اسلام عفيفي بتهمة إهانة الرئيس امر مشين ومرفوض وهو أسوا ما يمكن ان يبدأ به الرئيس مرسي ولايته اين وعود الرئيس عن حرية الصحافة,0,,msa
5196,"""RT @USER مِن اقـــوال الرسول:أفَضَل الشُهور بَعد رمَضان شَهرُ الله المُحرم وأفضَل الصَلاة بَعد الفَريضَه صَلاةٌ في جَوف الليل..""",0,,msa
2998,تشيلسي نصيحه .. نزّلوا هازارد وااوسكار .. ولو بغيتوا خلوا توريس وتيري يلعبون بالجينز ،، #إستهزاء,1,,egypt
4721, مقدسااتنا اخواننا العرب ينادوننا هل ننتظر الضمير العالمي واين هو الضمير العالمي ؟اهذه هيا عروبتنا ؟!  القدس ,0,,msa
4880,حاسس إني راح آنجز بعض الأعمال __ ولهيك راح أضل قاعد لحتى #يضمحل الإحساس لحاله  ,1,,msa
4524,"""أحصل الآن على دورة تدريبية مجانية في مجال الصحافة من فيسبوك في ظل مساعي شركة فيسبوك في جعل جميع المستخدمين... HTTPURL",0,,egypt
1524,و لو ان الإرهابي صفوت حجازي او غيره قاوم بالسلاح فليقتل اير مأسوف عليه،فهذا هو القانون الذي نجاهد لتطبيقه على الجميع,1,,msa
1912,"""توكل كرمان تهدد روسيا بشن حرب عليها من وارسوا لتعلن تضامنها مع حلبمن يفهم القحيبه أن بلدها يضرب ليل نهار والمواطنين يموتون جوعا بسبب الحصار""",1,,msa
1394,"""وش فائدة #فلسطين و #القدس والـ @USER  في المذهب الرافضي والمجوسي  هذولا اللي يغررون بكم ويتاجرون بقضيتكم وارض… HTTPURL",0,,gulf
2444,المدعو #أحمد_آدم لما فكر أنه يشغل عقله تكلم عن مجازر حلب،، جد أنك شخصية #فاشلة و   وانت وبرنامجك اتفه من بعض,1,,egypt
1170,أنا عندى ربط بين الأحداث رهيب يعنى تاخد بالك وانت بتحور عليا,0,,nile
2474,"""RT @USER اروع فديو #ههههههههههههههههاردوغان #يجلد العبادي و #يمسح بكرامته الارض  يمه فدوة اروح لاوردغان يمه برد قلبي هذا خوش رجا…""",1,,levant
2326,"""لست ممن يقيم الكُتاب ولكن شوية عقل يا آنسة لما تشتري كتاب مش لازم يكون كاتب جميل معضل  #معرض_الكويت_الدولي_للكتاب""",1,,egypt
2393,  ستبقى حلبما بقيت لا اله الا الله تزلزل عروش الطغاه ,0,,msa
3287,من الفضاوه والملل ناطرين مناظره هيلاري كلنتون مع ديشامب. ماكوووو شغل,1,,gulf
1830,عدت من الاسماعلية منذ قليل بعد يوم حافل ختمته بمؤتمر جماهيري دفء مشاعر أهل الاسماعلية هون برودة الجو  ,0,,msa
4131,"""RT @USER وبعدها ينحازون لأمهم داعش الغدر والخيانة.. اللهم هل بلغت اللهم فاشهد""",1,,msa
1862,انا لست روميو ?يرونا اقف مشدوها عاجزا و انت تطلين علي من شرفة،انا أحبك و لن اذهب،انا أحبك و سأمد يدي اتلمسك لنبقى فلقد خلقنا لأحبك  مصر,0,,msa
2365,"""@USER @USER الحمدلله والشكر كل ذا عشان ايفون""",1,,gulf
4646, بمناسبة المولد النبوى الشريف نهنئ الامة الاسلامية و ندعو المسلمين الى صحيح الاسلام و ان الاسلام دين الجماعة الواحدة دون تشيع او تفرق او عنف ,0,,msa
3646,الشيخ فهد الكندري متعب نفسه ومسافر إلى بلاد الخضرة والماء والوجه الحسن خصيصا علشان يسويلنا حلقة عن مضار الخمر!!!! له درّك يا شيخ....فعلا معلومات قيمة عرفناها لأول مرة  ,1,,msa
405,"""اهتمامات كاسترو المتعددة من النساء إلى الطبخ #اهتمامات #كاسترو #المتعددة #النساء #الطبخ HTTPURL",1,,msa
4199,يا ابن المحظوظه مش زي للي شخ عليهم كلب عندنا وتلبس محزق زملزق عشان يتعكسو وهما اساسن غفر,0,,nile
2739,أليس من #السخرية: أن نتجاهل من يهيم بِنَا وأن نهيم بأولئك الذين يتجاهلوننا وأن نحب أولئك الذين يضر ون بنا وأن نضر الذين يحبوننا.  ,1,,msa
740,نودع اليوم فقيد الصحافة المصرية صاحب الكلمة الحرة الأستاذ سلامة أحمد سلامة إلى مثواه الأخير وهذا أقل ما يمكن أن نقدمه لقلمه المحترم,0,,msa
805,هو الخروف #محمد_مرسي باع مـصـر لـكــام دولة؟ اللـه يحرقك ويحرق كل إللي يعرفك وإللي يمشي وراك وإللي منتظرك ترجع ويحرق القاضي إللي بيتكسف يحكم عليك بالإعدام  ,1,,msa
43,"""ما تتكلّمي عربي و تعيشي عيشة أهلك يا شيخه يعني فيسبوك و تويتر عملالى فيها من باڤرلي هيلز ! HTTPURL",1,,egypt
457,"حلو أوي شعور الإهانة لما أقول لسواق التاكس ""قصر"" يقوم مشوحلي بإيده وسايق! كإني خدت لطشة على وشي كده  ",1,,msa
866,#صفه_لا_تعجبكم_بالشخصمن يسيء لكبار السن بقصداضحاك الآخرين مجرد (تافه).,1,,msa
4656,اتحدانى خنزير مجنح انى أقدر أحل حرف فى امتحان راوند الباطنة العامة ..   #exams,1,,egypt
49,  ياولاه الامر نحتاج الهييهيقول الله :{ والله يريد أن يتوب عليكمويريد الذين يتبعون الشهواتأن تميلوا ميلًا عظيما}. ماذا لو المدارس مختلطه ,0,,msa
3251,الشاطرة ديما تغزل برجل الحمار,1,الذكية  هى من تتصرف وتنجح بأقل الامكانيات المتاحة,nile
1216,إهتمامك بمن لا يهتم بك ذنب ترتكبه بحق نفسك وغباء ستندم عليه يوما ما . .,1,,msa
1205,يلعنه حتى والجوده زق طالع ملك جمال HTTPURL,1,,msa
734,مافهمنا.. اليوم يوم النوتيلا العالمي ولا البوس؟ عشان الواحد يحدد يومه. حاسه يومي ضايع. ماني عارفه اقوم ابوس ولا اكل نوتيلا.  ,1,,msa
865,رغم إن الصحافة رسالة إلا ان فيه صفحات كاملة بتتكلم عن #صافيناز #سما_المصري #حلاوة_روح ودي كارثة #2014,1,,egypt
504,"""أحس دونالد ترامب في زمناته كان قيي""",1,,levant
2938,"""RT @USER @USER بس كنت بهزر مع جوجل :face_with_tears_of_joy::face_with_tears_of_joy:""",1,,egypt
335, خلق جميل إنك تحسن معاملت من اساء اليك,0,,msa
1157,هذا إن أشار أو وشى، فإنما يشي بإنه مفيش أي قيمة وطنية موجودة عند هذا التنظيم ولا أبناء هذا التنظيم,0,,egypt
4423, اه يالقهوه مٓ شاء الله:crying_face::red_heart: حزب الاعاده ,0,,msa
396,"""نشر الخرفات هو من اختصاص الاعلام الغربي ... يريدون فرض تصور غير واقعي  ... HTTPURL",1,,msa
2461,  حاول بعض بعاطيط الانتقالي الاقتراب من الوزير البريطاني لالتقاط بعض الصور والغرض تسويقها القطيع لكن حراسة الوزير كانت لهم بالمرصاد! ههههه يا فرحة ماتمت,1,,msa
1747,مترجعوا #مبارك و اقتلوا الشباب اللى باقى هو ده اللى ناقص يا #جيش_كامب_ديفيد #سيسى_كوهن,1,,egypt
4542,اشتموا و قلوا أدبكم كمان وكمان خلينا نتعرف على اخلاق الاخوان #الاخوان_جماعة_ارهابية #الاخوان_قتلوا_مارى_ومياده #الاخوان,1,,egypt
2428,اكفى القدر على فمها ..تطلع البنت لامها,1,البنت تشبه امها كثيرا وتتميز بها,nile
4848,بابا الازهر دعا لقتال معارضى الانقلابى وكشف جهله بالقرأن الى اقصى درجة تشعر بجهله فى حديثه عن الجزية اخر لخبطة,1,,egypt
381,"""#شبكة_أخبار_المعارك أطفال اصيبوا نتيجة الغارات الروسية على مدينة #حلب صباح اليومحسبنا الله ونعم والوكيل HTTPURL",1,,msa
3764,"""RT @USER #شكرا_شعب_السعوديه_نعتكم_لمصرخليفة المسلمين أردوغان حامي دماء المسلمينيغرق ف النوم خلال مؤتمر صحفى مع بوتينمن كثرة القيام…""",1,,msa
4916,"""RT @USER اردوغان عامل حفلة صغيرة لبوتين المتوحش اللي بيبد الشعب السوري ،بس شكله كده معزمش خاشفجي على الحفلة  اتفضل يا خاشفجي المايك…""",1,,egypt
808,والله زمن الي وافد ايراني كان يشتغل في بقالة بالسالمية صار ممثل وحكها مع كبارية وبعدها قام يغلط على أهل الكويت   #ويقولون الفن مايوكل خبز,1,,msa
3997,"""ممكن انحب اي انسان الا #اليسا :face_with_tears_of_joy::face_with_tears_of_joy:منحبش امها بكل بشدوقها الي اتقول كلب :dog_face::face_with_tears_of_joy:""",1,,levant
2630,الخازوق الإسبرطى,1,,egypt
315,"""#ريكي_مارتن خطب ريال  :broken_heart::unamused_face:""",1,,egypt
3913,اختلاف الرأي لايفسد للود قضية اكثر من يقولها يبغاك تنثبر و وده يفقع وجهك بعجره في ذيك اللحظه!   #لول,1,,msa
3592,ههههههه الله يرحمك ي| عمنا ♡~`° | جﻻل عامر,0,,nile
2215,مسلسلات بتقهر من طولها.. بعني ممكن واحد يسمي ابنه عإسم بطل من مسلسل.. الولد يكبر ويتخرج والمسلسل ما خلص..!!!  ,1,,msa
3177,"""RT @USER #أميركا #إيران #العربعلى الأقل في ما يتعلق ب #سوريا، آي ""بطة عرجاء"" تظل أسرع في اتخاذ القرارات الحاسمة وأكثر جرأة وحزماً من…""",1,,msa
559,"""@USER @USER صح النوم!! عاصفة الحزم أقضت مضاجعهمأين دوركم الإعلامي بالرد على التهم والكذب على السعودية في الإعلام الغربي؟""",1,,msa
1223,"""دونالد ترامب خااااااارب الدنيا حالا:face_with_tears_of_joy::face_with_tears_of_joy:جايب 4 بنات حالا واحده بتقول بيل كلينتون اغتصبها والتانيه بتقول ههدوها متتكلمش عشان هيلاريبرشاااااام""",1,,egypt
4453,طلاب الجامعة فوادهم يشوفوا فيفي عبده !! ( كيه نقمعهم ، مازين كذاك ) بخلي كل مسارح عمان ونجيب لهم فيفي عبده للجامعه . يستاهلوا   #هزلت,1,,egypt
36, شاهر المؤمنين عالم رياضيات  أردني ينضم الى قائمة اهم علماء  الرياضيات  عالمياً ، نفتخر بعلمائنا مبروك للأردن  اﻷردن,0,,msa
2569,بمناسبة اليوم العالمي لحقوق المستهلك تذكركم بالخط الساخن 1739 لتقدبم شكواكم (واو شو ساخن),1,,msa
1896,خُلقت مبرءاً من كل عيبٍ ،، كأنك قد خُلقت كما تشاء  سيدنا النبي,0,,msa
4470,إخفاء الحقيقة بحجة ان الرئيس يعلم ما لانعلمه وهو بيده الامر ويعرف مصلحتنا فكرة خانعة تكرس لتهميش المواطن واحتقاره الرئيس موظف عند الشعب,1,,msa
597,الرئيس ترامب افضل رئيس موجود على مجرة درب التبانه,1,الرئيس ترامب رئيس فاشل واداؤه غير مرضى لفئة كبيره,nile
2785,محاضرة حمزاوي فرصة ذهبية للمقتنعين أن ثورة مصر مخطط لها من الغرب منذ ١٠ سنوات، خصوصا وانه كان يعمل في مؤسسة كارنيغي يعني عميل خائن.,1,,msa
4578,#عن ناس اول حاجه بتيجى فى بالهم كتفسير لأى تويته .. الحب .فرحان؟تبقى بتحب ..مجروح ؟من فراق الحب ..مشتاق ؟..  ,1,,msa
480,"""ريكي مارتن بعد حريم العالم كلها اللي قدامو اختار انه يخطب جوان . جوان دا واحد من اصول عربية . وانا اللي كنت فاكرك نينجا :face_with_tears_of_joy: طلعت ....""",1,,egypt
4901,العملية نسر لم تفشل النسر هرب مع طائر النهضة عشان يتجوزوا عرفي و راجعين,1,,egypt
4703,عصام كاريكا .. المطرب المحجب :face_with_tears_of_joy:,1,,msa
1541,الثورة كانت تستحق دستورا جديدا محترما تكتبه جمعية تأسيسية منتخبة ربنا يسامح من اوقعنا في هذا المازق عموما الثورة لها جولة اخرى وستنتصر,0,,msa
